article_id,newspaper_name,publishing_date,page_number,article_title,transcription_gt,ocr_raw
46,Bintang Timur,1963-03-03,1,Penelitian tanah masih sangat dianak-tirikan...,"Djakarta, 3-3 (BT-Press) Dalam menanggulangi kesukaran2 ekonomi sekarang ini, maka menarik pula untuk diperhatikan apa jang telah dikemukakan oleh Ir Go Ban Hong dari Lembaga Penelitian Tanah di Bogor bahwa masalah penelitian tanah masih sangat dianaktirikan. Sedang tanah sebagai sumber alam jang menentukan produksi tanaman, adalah korban dari pengisapan kesuburannja. Dan keadaan ini mesti diteliti. Demikian Ir Go Ban Hong.","Djakara, 3.3 (BT.-Preer
Dalam tnenanggolangi kesu.
karan2 ekonomi sekarang ini,
maka menarik pula an'uk diper-
hatikan apa jang teluh dikema-
kakan oleh Ir Go Bao Hong dadi
Lembaga Penelitian Tanah di
Bogor bahwa massalah peoetician
tanah masih songat dianaktinkan.
Sedang tanah sebagai. sumber
alam jang meveotukan produksi
tanaman, adalah korbas - dari
patpisapan kesuburannja. Dan
keadaan inj mesti diteliti, Demi.
kian Ir Go Ban Hong."
47,Bintang Timur,1963-03-03,1,Penelitian tanah masih sangat dianak-tirikan...,                                                                                                     Dalam hubungan ini dia memberikan materi sekitar merosotnja produksi bahkan makanan utama di Djawa & Madura akibat berkurangnja kesuburan tanah melalui penelitian jang telah dilakukannja selama 40 tahun jl. dan memperbandingkan produksi enam bahan makanan jang ditjapai dalam periode 1952-1955 dengan periode 1924-1927,"Dalam hubungan ini dia mem-
berikan materi sekitar merosot-
nja - produksi bahan makanan
utama di Djawa &- Madura aki.
bat  berkurangnja - kesuburan
tanah melalui penelitian jang
telah dilakukannja selama 40 ta-
hun jl. dan memperbandingkan

roduksi enam bahan makanan
jang -ditjapai dalam periode
1952-1955 periode 1924."
48,Bintang Timur,1963-03-03,1,Penelitian tanah masih sangat dianak-tirikan...,                                                                  Menurut Ir Go Ban Hong djika dibanding periode 1952-1955 dengan periode 1924-1927 maka terdapat kenaikkan produksi tiap hektar berturut2 5 dan 10% untuk padi (sawah dan gogo) serta kedele. Sedang jang lain2nja merosot antara 7 sampai 14%. katjangtanah ternjata menjatat kemorosotan terketjil jakni 7% sedang djagung ternjata adalah jang terbesar jakni 14%.,"Menurut Ir Go Ban Hong.
djika dibanding periode 1952-
1955 dengan periode 1924.1927
maka terdapat kenaikan produksi
tiap hektar berturut2 5 dan 10%
untuk padi (sawah dan gogo)
serta kedele. Sedang: jang lain2-
nja merosot antara 7 sampai
1490. Katjangtanah ternjata men
tjatat kemerosotan terketiil jakni
190 sedang djagung ternjata ada-
lah jang terbesar. jakni 1490."
49,Bintang Timur,1963-03-03,1,Penelitian tanah masih sangat dianak-tirikan...,"                  Djika produksi total tiap tahun dihitung bagi tiap djawa, kata Ir Go Ban Hong pula, maka tampaklah kemorosotan jang berat, ketjuali kedele. Beras merosot dari 94kg ke 81 kg atau 4% dari 94 kg. Djagung merosot 43% umbian (singkong, ubidjalar) 29% dan katjangtanah 25%. Hanja kedele jang meningkat dari 3 hingga 6 kg untuk tiap djiwa setahun, suatu kenaikan 100%. (Ant.)","Djika produksi total tiap tanan
dihitung bagi tiap djwa, kata
Ir. Go Ban Hong pu'a, maka
tampaklah kemerosotan jang he-
bat, ketjuali kedele. Beras mero-
sot dari 94 kg ke 81 kg atau 4%
dari 94 kg Djagung merosoi
439o, umbian (singkong, ubidja-
lar) 299 dan katjangtanah 25%.
Hanja kedele jang meningkat
dari 3 hingga 6 kg uatuk tap
djiwa. setahun, ' suatu kena kan
100%. (Ant) ."
50,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..,"Djakarta 3-3 (BT-Press). KESAN jang diperoleh Wartawan BT Press dalam penindjauannja kekampung2 dalam DCI Djkarta Raya selama 2 hari lebaran jbl, adalah sbb:","Djakarta 3-3 (BT. Press).
KESAN tang diperoleh War
fawan BT. Press dalam pentn-
djauannja kekampung2 dalam
DCI Djakarta Raya selama 2
hart lebaran jbl, adalah sbb:"
51,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..," Bahwa Rakjat jang menetap di kampung2 itu jang langsung merasakan beliban dari kesukaran ekonomi sekarang ini memang telah meratjakan hari sulit ,,idul fitri"" dalam keadaan jang betul2 ,,prihatin"".","Bahwa Rakjat menetap di-
okonomd tni memang
telah merajakan hart sutf ..idul-
fitri” dalam keadaan jang belul2
prihatin""."
52,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..,                       Mahalnja harga kapur dan kalkartim telah membuat sebagian besar rumah mengalami kobotjoran dan atap tengah dibersihkan begitu sadja.,"Mahalnja harga kapur dan kal:
karim telah membuat sebagian

dibersihkan begitu sadja."
54,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..,"Tanpa antar mengantar, Tjiri prihatin jang menandai lebarang tahun ini jang dapat ditjatat pula oleh Wartawan BT. Press, ialah: selain rumah tanpa hiasan, djuga tanpa muntjulnya ,,antaran"" ketetangga2 atau memanggil untuk sekedar ,,ruahan"" dimalam takbiran.","Tanpa antar mengantar.
Thr prihatin jang
lebaran tahun ind jang dapat di

„antaran” hete afau me:"
55,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI.., Membubungnja harga2 keperluan dapur telah membuat Rakjat dalam mentjiapkan makanan lebaran sekedarnja sadja atau tjukup untuk keluarga doang.,"an dapur telah membuat Rakfat
dalam manjiapkan makanan leba
ran sekedarnja sadja atau tfukup
untuk keluarga doang."
56,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..,"                                                                                                                                                        Ia lebaran tahun ini memang kurang warna, namun yak mengurangi keriaan terutama bagi anak2. Suasana telah ditekan oleh","Ja lebaran tahun ini memang
kurang warna, namun tak mengu:
rang! keriaan terutama bagi
anak2. Suasana telah ditekan oleh"
57,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI.., keprihatinan Rakjat dalam menghadapi kesukaran ekonomi sekarang ini.,"keprihatianan Rakjat dalam meng
hadapt kesukaran ekonomi seka
rang Ini."
58,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..,                                                                                           Tb2 betja alami patjeklik Djuja tukang2 betal tahun ini ternjata alami pantjeklik jang berat.,"Tk2 betja alami pafjeklik

Dtuga tukarg2 betaf tahun ini

ternjata alami patjeklik jang he-
bat."
59,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..," Kalau pada tahun2 jang lalu betja inilah jang alami panen di hari lebaran dengan taripnja jg terkenal dengan ,,tarip setahun sekali', tapi tahun ini terpaksa harus alami pukulan dari kendaraan2 angkutan lain seperti bemo dan bus2 jang telah dikerahkan kotapradja menjelusuri djalan2.","Kalau pada tahun2 jang lalu
betja tnilah fang alami panan di
hart lebaran dengan taripnja Ig
terkenal “dengan ,.tarip setahun
sekali"", topi tahun tn terpaksa
harus alami pukulan dari kenda-
raan2 angkutan lain sepertt bemo
dan bue2 jang telah dikerahkan
kotapradja menjelusuri djalan2"
60,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI.., Ucup seorang pengendara betjajang berpangkalan di Djl Matraman ketika ditanja wartawan BT,"- Urup sorang pengendara betja
fang da Djl Matra:
man ketika ditanja wartawan BT"
61,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..," Press hasil jang diperoleh diwaktu lebaran mendjawab dengan nada lemas; ,,Jaah oajah deh pak, Saja tjuma dapat Rp. 500 bersih,","Press hasil jang diperoleh dt
waktu lebaran mendjawab dengan
nada lemas; „Jaah pajah deh vak.
Saja truma dapat Rp. 509 bersth."
62,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..," kalau dulumah bisa sampai Rp. 800, 0 Rp. 900- bersih.","Kalau dulu mah bisa sampal
Rp. 800, — Rp..900.— bersih"
63,Bintang Timur,1963-03-03,1,BEBERAPA TJATATAN TENTANG LEBARAN TAHUN INI..," Untuk melandjutkan pengangkutan djarak djauh. Perusahaan Pengangkutan Djakarta telah pula turun tangan, dengan mengerahkan 10 buah bus PPD untuk menumpang2 Djakarta Bandung pp. ","Untuk melantjarkan pensang*
kutan djarak djauh, Parusahaan
Pengangkutan Djakarta telah pula
turun tangan, dengan mengerah-

kan 10 buah bus PPD untuk mar

numpang2 Djakarta Bandung op."
64,Bintang Timur,1963-03-03,1,FILM2 DOKUMENTER TERBAIK TH 1962,",,Motion Picture Academy"" (Hollywood) tgl 8 April jang datang akan memberikan hadiah tahunan kepada film2 dokumenter jang dianggap terbaik dalam tahun 1962. Dalam hal inii akan dipilih 4 film2 dokumenter jang pandjangnja kebih dan kurang dari 3000 kaki.","„Motion ‘Picture Academy”
(Hollywood). tgl. 8 April jang
akan datang akan memberikan
hadiah tahunan kepada film2 do
kumenter jang dianggap terbaik
dalam tahun 1962, Dalam hal
ini akan dipilih & film2 doku-
menter, jang .pandjangnja lebih
dan kurang dart 3000 kaki."
65,Bintang Timur,1963-03-03,1,FILM2 DOKUMENTER TERBAIK TH 1962," Untuk golongan pertama adalah film:                                                                                                                                            - ,,Alvorada"", sebuah film keluaran MW Filmproduktion (Djerman), dan produsirnja adalah Hugo Njebeling.                                       - ,,Black Fox"", keluaran Image Productions Inc dan diprodusir oleh Louis Sioumon.                                                                             Untuk golongan2 jang kurang dari 23.000 kaki adalah film2:                                                                                                                  - ,,Dylan Thomas"", keluaran TWW Ltd, (Welsh), Janus Films Inc, diprodusir oleh: Jack Howells.                                                         - ,,Tha John Glenn Story"", keluaran Departemen AL AS dan Warner Bros,, dan produsirnja adalah William L. Hendricks.                - ,,The Road To The Wall"", keluaran CBS Films Inc dan Departemen Pertahanan AS serta diprodusir oleh Robert Saudek","Untuk golongan pertama ada
lah film2: .

— ,Alvorada”,. sebuah film
keluaran MW Filmproduktton
(Djerman) . dan produsirnja
adalah Hugo Niebeling.

— „Black Fox”,, keluaran
Image Productions Inc. dan di-
produsir oleh Louis Stoumon.

Untuk golongan2 jang kurang
dari 23.000 kaki adalah film2:

— „Dylan Thomas’, keluar-
an TWW Utd, (Welsh), Janus
Films Inc, diprodusir oleh : Jack
| Howells.

— „The John Glenn Story”,
keluaran Departemen AL AS
dan Warner Bros., dan produ-
sirnja adalah William L. Hen-
dricks.

bert Saudek."
66,Bintang Timur,1963-03-03,1,PEMUDA AUSTRALIA,"Pemuda2 Australia adalah pemuda2 jang tidak punja perasaan romantik, bahkan tidak setia, tidak bisa melajani wanita, tidak luwes, tidak bisa berpakaian rapi dan banjak lagi tidaknja jang menjebabkan para gadis2 Australia tjang djodoh orang2 asing termasuk pemuda2 Eropaj dan Amerika, demikian tulis Australia Antara Spektrum tentang sikap2 gadis Australia. Kedjamnja lagi wanita2 Australia menganggap pria bangsanja sendiri bukanlah laki2 jang ,,tulen"".","Pemuda? Australia adalah pe-
muda' jang tidak punja perasuan
romantik, bahkan tidak setia,
tidak bisa melajani wanita, ti-
dak luwes, tidak bisa pula ber-
pakatan rapi dan banjak lagi tt-
daknja jang menjebabkan para
gadis’ Australia tjart djedoh
orang"" asing termasuk pemuda""
Eropah dam Amerika, damikian
tulis Antara Spektrum tentang
sikap gadis"" Australta. Kedjam-
nja lagi wanita"" Australia meng-
anggap pria bangsanja sendiri
bukaniah lek? jang .tulon”."
67,Bintang Timur,1963-03-03,1,Bagaimana hidup dlm thn 2000?,"Satu teori lagi dari beberapa dokter Djiwa dikatakan bahwa masa depan akan sangat sukarian dipelihara ketenteraman dan kebahagiaan hidup keluarga dan kepribadian jang sehat dari tiap orang jang diam di kota2 besar, mengingat kira2 sebanjak 60% dari seluruh penduduk dunia diduga akan hidup di kota2 besar dalam tahun 2000. Dikatakan bahwa hidup didunia menambah kegelisahan dan mengatjaukan pikiran2.","atu teori iagi dari bebera-
pa dokter Djiwa, dimina dika
suk ye
hara ketenteraman dan ker
bahagiaan hidup kelua
dan kepribadian jang datas
dari tiap orang jang diam di-
kota2 besar, mengingat kira?
gebanjak 60% dari seluruh
punduduk dunia diduga akan
hidup di-kota2 besar dalam ‘a
hun 2000. Dikatakan. bahwa
hidup didunia menambah ke-
gelisahan dan mengatjaukan pi-

kiran2."
68,Bintang Timur,1963-03-03,1,Bagaimana hidup dlm thn 2000?,"                                                                                                                                                      Para ahli ini ternjata hanja melihat dari segi pembangunan2 kota jang mendjadi penampungan orang datang dari desa, tapi tidak melihat mengapa orang2 itu harus lari dari desa kekota. Misalnja tidak digarapnja bagaimana penghidupan didesa jang mendjedihkan, penghidupan para petani jang ikut menentukan hidupnja bangsa. ","Para ahH ini ternjata hanja
melihat dari segi pembancun-
an? kote jang mendjadi pe-
nampungan orang datang dari
desa, tapi tidak melihat mer
ngapa orang2 itu harus lart
dari desa kekota. Misalnja ts
dak digarapnja bagaimana
penghidupan didesa jang mer
njedihkan. penghidupan para
petani jang ikut menentukan
hidupnja bangsa,"
69,Bintang Timur,1963-03-03,1,Restoran 'YEN PIN' di serahkan pada pemuda (Gedung Pemuda jg sekarang keadaanja sangat menjedihkan),"Djakarta, 3 Maret (BT. Press) Sesuai dengan kebutuhan serta semangat Pemuda Indonesia umumnja, kususnja Pemuda Djakarta, sedjak 1957 jgl. sebuah gedung bekas restoran ""Yin Pin"" dengan resmi telah diserahkan kepada Jajasan Centrum Pemuda, dgn maksud untuk dapat memenuhi segala kebutuhan dan aktivitas Pemuda di Ibukota Kususnja.","Djakarta, 3 Maret (BT-Press)

Sesuai dengan kebutuhan serta
semanga, Pemuda Indonesia
umumnja, kususnja Persuda Dja
karta, sedjak 1957 jgl. sebuah
gedung bekas restoran ""Yin Pin”
dengan resmi telah diserahkan
kepada Jajasan Centrum Pemuda,
dgn maksud untuk dapat meme-
nuhi segala -kebutuhan dan' akti-
vitas Pemuda di Ibukota Ku-
susnja."
70,Bintang Timur,1963-03-03,1,Restoran 'YEN PIN' di serahkan pada pemuda (Gedung Pemuda jg sekarang keadaanja sangat menjedihkan),"                                     Upatjara penjerahan gedung tsb. telah dihadiri oleh Presiden Soekarno dan dalam wedjangannja a.l, beliau mengatakan bahwa Gedung Pemuda hendaknja didjadikan sebuah gedung jang indah dan bertingkat, sesuai dengan semangat Pemuda dalam menegakkan revolusi tanah airnja, sudah tentu wedjangan tsb. Ketika itu mendapat sambutan hangat dan gembira Pemuda, dimana dapat menjelanggarakan segala aktivitasnja disana, baik berupa pertemuan rapat2 dan pameran2 segala hasil pemuda selama dan untuk revolusi 1945.","Upatjara penjerahan gedung
tsb. telah dihadiri oleh Presiden
Soekarno dan dalam wedjangan
nja a.l. beliau mengatakan bahwa
Gedung Pemuda hendaknja didja
dikan sebuah gedung jeng indah
dan bertingkat, sesuai deogan sc
mangat Pemuda dalam menegak
kan revolusi tanahairnja. Sudah
tentu wedjangan tsb. Ketixa itu
mendapat sambutan hangat dan
gembira Pemuda, dimana dapat
menjelenggarakan segala aktivitas
nja disana, baik berupa perie
muan, rapat"" dan pameran"" sega
la basil pemuda selama dan untuk
revolusi 1945. _"
72,Bintang Timur,1963-03-03,1,Restoran 'YEN PIN' di serahkan pada pemuda (Gedung Pemuda jg sekarang keadaanja sangat menjedihkan)," Salah seorang petugas jang dihubungi wartawan BT-Press dengan nada jang lemah sekali mengatakan bahwa keadaan gedung Pemuda dewasa ini sangat buruk malahan menguatirkan karena banjaksekali tiang2 fondasinja jang sudah lapuk, hingga kalau petugas hendak mengganti dan membetulkan genteng2nja jang petjah dan mengakibatkan botjor sudah tidak sanggup, takut kalau2 djatuh tergelintjir karena","Salah scorang petugas lang
dihubungi wartawan BT-Press
dengan nada jang lemah sekali
mengatakan bahwa keadaan ge
dung Pemuda dewasa ini sangat
buruk: malahan menguatirkan
karena banjaksekali tiang2 fon.
dasinja jang sudah lapuk, hingga
kalau petugas hendak ruengganti
dan membetulkan genteng2nja
jang petjah dan mengakibatkan
bor sodah tidak sanggup. taku!
kalau"" djatuh tergelintpr karena"
73,Bintang Timur,1963-03-03,1,Restoran 'YEN PIN' di serahkan pada pemuda (Gedung Pemuda jg sekarang keadaanja sangat menjedihkan)," ada kaju2 jang patah. Apakah ada perbaikan? Betul ada perbaikan tapi hanja sedikit sekali, berupa mentjat, perbaikan panggung pertundjukkan dan pengapuran dinding2 temboknja. Tapi ia sangat menjesalkan tidak dilaksanakannja gedung tsb mendjadi gedung bertingkat dan modern sesuai dengan tjita2 Pemuda, apalagi letaknja sederetan dengan Istana Presiden. Selanjutnja petugas tadi mengakiri keterangannja, bahwa jang mendapat perbaikan hanjalah kamar2 jang ditempati sebagai rumah tinggal, baik pengurus gedung tsb, maupun petugas2 lainnja. Malahan ada seorang wartawan ""Antara"" jang pernah tinggal disana, tapi baru2 ini pindah ketempat lain. Mengenai apakah alat2 perlengakapan masih tjukup, maka didjawabnja bahwa banjak sekali jang sudah rusak, misalnja piano dan malahan ada barang2 souvenir jang telah hilang tanpa bekas.","ada kaju? jang patah. Aparah ada
perbaikan ? Betul ada perbaikan
tapi hanja sedikit sekali, berupa-
mentjat, perbaikkan penggung
pertundjukkan dan pengapuran
dinding temboknja. Tapi ia
sangat menjesalkan tidak  dilak
sakannja gedung tsb. mendjadi
gedungbertingkat dan modern
sesuai dengan tjita? Pemuda,
apalagi letaknja sederetan dengan
Istana Presiden. Selandjuinja
petugas tadi mengakir: ketera
ngannja, bahwa jang mendapat
perbaikkan hanjalah kamar? jung
ditempati sebaga rumah tinggal,
baik pengurus gedung tsb. mau
pun petugas? lainnja. Malahaa
ada scorang wartawan “Antara”
jang pernah tinggal disana, tapi
baru? ini pindah ketempat lain.
Mengenai apakah alat? perleng
kapan masih tjukup, maka didja
wabnja bahwa banjak sekali
jang sudah rusak, misalnja piano
dan malahan ada barang? sou
venir jang telah"" hilang tanpa
bekas. |"
